Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2557","Sunflower seed","2013","2013","kg","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2557","Sunflower seed","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5521","Feed","2558","Rape and Mustardseed","2013","2013","1000 tonnes","3715","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5527","Seed","2558","Rape and Mustardseed","2013","2013","1000 tonnes","264","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2558","Rape and Mustardseed","2013","2013","1000 tonnes","726","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2558","Rape and Mustardseed","2013","2013","1000 tonnes","13341","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2558","Rape and Mustardseed","2013","2013","1000 tonnes","91","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2558","Rape and Mustardseed","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2558","Rape and Mustardseed","2013","2013","kg","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2558","Rape and Mustardseed","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5521","Feed","2559","Cottonseed","2013","2013","1000 tonnes","1557","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5527","Seed","2559","Cottonseed","2013","2013","1000 tonnes","261","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2559","Cottonseed","2013","2013","1000 tonnes","383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2559","Cottonseed","2013","2013","1000 tonnes","10563","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2559","Cottonseed","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2560","Coconuts - Incl Copra","2013","2013","1000 tonnes","22","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2560","Coconuts - Incl Copra","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2560","Coconuts - Incl Copra","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2560","Coconuts - Incl Copra","2013","2013","1000 tonnes","486","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2560","Coconuts - Incl Copra","2013","2013","kg","0.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2560","Coconuts - Incl Copra","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5527","Seed","2561","Sesame seed","2013","2013","1000 tonnes","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2561","Sesame seed","2013","2013","1000 tonnes","33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2561","Sesame seed","2013","2013","1000 tonnes","546","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2561","Sesame seed","2013","2013","1000 tonnes","485","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2561","Sesame seed","2013","2013","kg","0.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2561","Sesame seed","2013","2013","kcal/capita/day","5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5521","Feed","2562","Palm kernels","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2562","Palm kernels","2013","2013","1000 tonnes","55","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2562","Palm kernels","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2563","Olives (including preserved)","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2563","Olives (including preserved)","2013","2013","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2563","Olives (including preserved)","2013","2013","kg","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2563","Olives (including preserved)","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5521","Feed","2570","Oilcrops, Other","2013","2013","1000 tonnes","212","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5527","Seed","2570","Oilcrops, Other","2013","2013","1000 tonnes","23","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2570","Oilcrops, Other","2013","2013","1000 tonnes","152","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2570","Oilcrops, Other","2013","2013","1000 tonnes","2624","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2570","Oilcrops, Other","2013","2013","1000 tonnes","908","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2570","Oilcrops, Other","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2570","Oilcrops, Other","2013","2013","kg","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2570","Oilcrops, Other","2013","2013","kcal/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5521","Feed","2571","Soyabean Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2571","Soyabean Oil","2013","2013","1000 tonnes","9216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2571","Soyabean Oil","2013","2013","1000 tonnes","2874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2571","Soyabean Oil","2013","2013","kg","2.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2571","Soyabean Oil","2013","2013","kcal/capita/day","49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2572","Groundnut Oil","2013","2013","1000 tonnes","1116","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2572","Groundnut Oil","2013","2013","1000 tonnes","883","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2572","Groundnut Oil","2013","2013","kg","0.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2572","Groundnut Oil","2013","2013","kcal/capita/day","15","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2573","Sunflowerseed Oil","2013","2013","1000 tonnes","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2573","Sunflowerseed Oil","2013","2013","1000 tonnes","211","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2573","Sunflowerseed Oil","2013","2013","kg","0.15","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2573","Sunflowerseed Oil","2013","2013","kcal/capita/day","4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2574","Rape and Mustard Oil","2013","2013","1000 tonnes","5167","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2574","Rape and Mustard Oil","2013","2013","1000 tonnes","2107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2574","Rape and Mustard Oil","2013","2013","kg","1.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2574","Rape and Mustard Oil","2013","2013","kcal/capita/day","36","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2575","Cottonseed Oil","2013","2013","1000 tonnes","804","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2575","Cottonseed Oil","2013","2013","1000 tonnes","784","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2575","Cottonseed Oil","2013","2013","kg","0.55","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2575","Cottonseed Oil","2013","2013","kcal/capita/day","13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2576","Palmkernel Oil","2013","2013","1000 tonnes","547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2576","Palmkernel Oil","2013","2013","1000 tonnes","97","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2576","Palmkernel Oil","2013","2013","kg","0.07","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2576","Palmkernel Oil","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5521","Feed","2577","Palm Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2577","Palm Oil","2013","2013","1000 tonnes","124","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2577","Palm Oil","2013","2013","1000 tonnes","4462","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2577","Palm Oil","2013","2013","1000 tonnes","2671","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2013","2013","kg","1.89","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2577","Palm Oil","2013","2013","kcal/capita/day","46","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2578","Coconut Oil","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2578","Coconut Oil","2013","2013","1000 tonnes","137","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2013","2013","kg","0.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2578","Coconut Oil","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2579","Sesameseed Oil","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2579","Sesameseed Oil","2013","2013","1000 tonnes","230","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2013","2013","kg","0.16","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2579","Sesameseed Oil","2013","2013","kcal/capita/day","4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2580","Olive Oil","2013","2013","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2580","Olive Oil","2013","2013","1000 tonnes","46","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2013","2013","kg","0.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2580","Olive Oil","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2581","Ricebran Oil","2013","2013","1000 tonnes","105","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2581","Ricebran Oil","2013","2013","kg","0.07","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2581","Ricebran Oil","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2582","Maize Germ Oil","2013","2013","1000 tonnes","268","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2013","2013","kg","0.19","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2582","Maize Germ Oil","2013","2013","kcal/capita/day","5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","926","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2586","Oilcrops Oil, Other","2013","2013","1000 tonnes","123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2013","2013","kg","0.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2586","Oilcrops Oil, Other","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2601","Tomatoes and products","2013","2013","1000 tonnes","3553","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2601","Tomatoes and products","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2601","Tomatoes and products","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2601","Tomatoes and products","2013","2013","1000 tonnes","43273","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2013","2013","kg","30.55","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2601","Tomatoes and products","2013","2013","kcal/capita/day","16","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2602","Onions","2013","2013","1000 tonnes","2237","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2602","Onions","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2602","Onions","2013","2013","1000 tonnes","19445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2602","Onions","2013","2013","kg","13.73","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2602","Onions","2013","2013","kcal/capita/day","14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5521","Feed","2605","Vegetables, Other","2013","2013","1000 tonnes","35582","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2605","Vegetables, Other","2013","2013","1000 tonnes","37927","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2605","Vegetables, Other","2013","2013","1000 tonnes","-0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2605","Vegetables, Other","2013","2013","1000 tonnes","19","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2605","Vegetables, Other","2013","2013","1000 tonnes","430046","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2013","2013","kg","303.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2605","Vegetables, Other","2013","2013","kcal/capita/day","201","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2611","Oranges, Mandarines","2013","2013","1000 tonnes","789","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2611","Oranges, Mandarines","2013","2013","1000 tonnes","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2611","Oranges, Mandarines","2013","2013","1000 tonnes","7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2611","Oranges, Mandarines","2013","2013","1000 tonnes","21698","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2013","2013","kg","15.32","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2611","Oranges, Mandarines","2013","2013","kcal/capita/day","12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2612","Lemons, Limes and products","2013","2013","1000 tonnes","193","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2612","Lemons, Limes and products","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2612","Lemons, Limes and products","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2612","Lemons, Limes and products","2013","2013","1000 tonnes","1763","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2013","2013","kg","1.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2612","Lemons, Limes and products","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2613","Grapefruit and products","2013","2013","1000 tonnes","378","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2613","Grapefruit and products","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2613","Grapefruit and products","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2613","Grapefruit and products","2013","2013","1000 tonnes","3317","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2013","2013","kg","2.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2613","Grapefruit and products","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2614","Citrus, Other","2013","2013","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2614","Citrus, Other","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2614","Citrus, Other","2013","2013","1000 tonnes","4547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2013","2013","kg","3.21","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2614","Citrus, Other","2013","2013","kcal/capita/day","2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2615","Bananas","2013","2013","1000 tonnes","2541","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2615","Bananas","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2615","Bananas","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2615","Bananas","2013","2013","1000 tonnes","10390","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2013","2013","kg","7.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2615","Bananas","2013","2013","kcal/capita/day","13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2616","Plantains","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2013","2013","kg","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2617","Apples and products","2013","2013","1000 tonnes","3992","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2617","Apples and products","2013","2013","1000 tonnes","2744","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2617","Apples and products","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2617","Apples and products","2013","2013","1000 tonnes","29603","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2013","2013","kg","20.9","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2617","Apples and products","2013","2013","kcal/capita/day","24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2618","Pineapples and products","2013","2013","1000 tonnes","113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2618","Pineapples and products","2013","2013","1000 tonnes","8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2618","Pineapples and products","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2618","Pineapples and products","2013","2013","1000 tonnes","1723","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2013","2013","kg","1.22","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2618","Pineapples and products","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2619","Dates","2013","2013","1000 tonnes","8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2619","Dates","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5142","Food","2619","Dates","2013","2013","1000 tonnes","157","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","645","Food supply quantity (kg/capita/yr)","2619","Dates","2013","2013","kg","0.11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2619","Dates","2013","2013","kcal/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5123","Losses","2620","Grapes and products (excl wine)","2013","2013","1000 tonnes","381","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5131","Processing","2620","Grapes and products (excl wine)","2013","2013","1000 tonnes","2270","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","5154","Other uses (non-food)","2620","Grapes and products (excl wine)","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
